Company ID,Creative,Email Sent Date
194355,Default Creative,01-Feb-18
873570,Default Creative,01-Feb-18
643104,Default Creative,01-Feb-18
465851,Default Creative,01-Feb-18
588296,Default Creative,01-Feb-18
856280,Default Creative,01-Feb-18
619927,Default Creative,01-Feb-18
870592,Default Creative,01-Feb-18
190972,Default Creative,01-Feb-18
893772,Default Creative,01-Feb-18
730498,Default Creative,01-Feb-18
734846,Default Creative,01-Feb-18
473889,Default Creative,01-Feb-18
977791,Default Creative,01-Feb-18
379283,Default Creative,01-Feb-18
436382,Default Creative,01-Feb-18
93393,Default Creative,01-Feb-18
606925,Default Creative,01-Feb-18
877057,Default Creative,01-Feb-18
156882,Default Creative,01-Feb-18
913283,Default Creative,01-Feb-18
720904,Default Creative,01-Feb-18
481499,Default Creative,01-Feb-18
769245,Default Creative,01-Feb-18
331038,Default Creative,01-Feb-18
853507,Default Creative,01-Feb-18
515157,Default Creative,01-Feb-18
989811,Default Creative,01-Feb-18
405323,Default Creative,01-Feb-18
278167,Default Creative,01-Feb-18
562214,Default Creative,01-Feb-18
362169,Default Creative,01-Feb-18
681291,Default Creative,01-Feb-18
851544,Default Creative,01-Feb-18
716915,Default Creative,01-Feb-18
628200,Default Creative,01-Feb-18
73854,Default Creative,01-Feb-18
834223,Default Creative,01-Feb-18
763698,Default Creative,01-Feb-18
400582,Default Creative,01-Feb-18
779474,Default Creative,01-Feb-18
609363,Default Creative,01-Feb-18
269061,Default Creative,01-Feb-18
925602,Default Creative,01-Feb-18
911009,Default Creative,01-Feb-18
651361,Default Creative,01-Feb-18
633156,Default Creative,01-Feb-18
782864,Default Creative,01-Feb-18
504018,Default Creative,01-Feb-18
693247,Default Creative,01-Feb-18
361943,Default Creative,01-Feb-18
929088,Default Creative,01-Feb-18
978406,Default Creative,01-Feb-18
808437,Default Creative,01-Feb-18
982561,Default Creative,01-Feb-18
790707,Default Creative,01-Feb-18
901163,Default Creative,01-Feb-18
291111,Default Creative,01-Feb-18
518141,Default Creative,01-Feb-18
300616,Default Creative,01-Feb-18
177660,Default Creative,01-Feb-18
208643,Default Creative,01-Feb-18
367131,Default Creative,01-Feb-18
99623,Default Creative,01-Feb-18
763249,Default Creative,01-Feb-18
925996,Default Creative,01-Feb-18
588464,Default Creative,01-Feb-18
458989,Default Creative,01-Feb-18
434066,Default Creative,01-Feb-18
44204,Default Creative,01-Feb-18
645460,Default Creative,01-Feb-18
469380,Default Creative,01-Feb-18
323132,Default Creative,01-Feb-18
391588,Default Creative,01-Feb-18
739359,Default Creative,01-Feb-18
813182,Default Creative,01-Feb-18
323133,Default Creative,01-Feb-18
971779,Default Creative,01-Feb-18
917519,Default Creative,01-Feb-18
338558,Default Creative,01-Feb-18
63649,Default Creative,01-Feb-18
756262,Default Creative,01-Feb-18
868525,Default Creative,01-Feb-18
5606,Default Creative,01-Feb-18
392250,Default Creative,01-Feb-18
861136,Default Creative,01-Feb-18
305850,Default Creative,01-Feb-18
482521,Default Creative,01-Feb-18
330773,Default Creative,01-Feb-18
338682,Default Creative,01-Feb-18
872278,Default Creative,01-Feb-18
589442,Default Creative,01-Feb-18
437254,Default Creative,01-Feb-18
851592,Default Creative,01-Feb-18
219053,Default Creative,01-Feb-18
811601,Default Creative,01-Feb-18
876913,Default Creative,01-Feb-18
724361,Default Creative,01-Feb-18
247020,Default Creative,01-Feb-18
810860,Default Creative,01-Feb-18
12381,Default Creative,01-Feb-18
931003,Default Creative,01-Feb-18
209695,Default Creative,01-Feb-18
347940,Default Creative,01-Feb-18
685161,Default Creative,01-Feb-18
901105,Default Creative,01-Feb-18
629113,Default Creative,01-Feb-18
234709,Default Creative,01-Feb-18
212639,Default Creative,01-Feb-18
947183,Default Creative,01-Feb-18
632192,Default Creative,01-Feb-18
602336,Default Creative,01-Feb-18
297567,Default Creative,01-Feb-18
950853,Default Creative,01-Feb-18
534974,Default Creative,01-Feb-18
589548,Default Creative,01-Feb-18
821721,Default Creative,01-Feb-18
577262,Default Creative,01-Feb-18
849449,Default Creative,01-Feb-18
43528,Default Creative,01-Feb-18
377692,Default Creative,01-Feb-18
748228,Default Creative,01-Feb-18
421439,Default Creative,01-Feb-18
24257,Default Creative,01-Feb-18
791228,Default Creative,01-Feb-18
585516,Default Creative,01-Feb-18
774752,Default Creative,01-Feb-18
321423,Default Creative,01-Feb-18
427269,Default Creative,01-Feb-18
930076,Default Creative,01-Feb-18
138404,Default Creative,01-Feb-18
689735,Default Creative,01-Feb-18
63772,Default Creative,01-Feb-18
268938,Default Creative,01-Feb-18
138827,Default Creative,01-Feb-18
972224,Default Creative,01-Feb-18
850301,Default Creative,01-Feb-18
88466,Default Creative,01-Feb-18
994722,Default Creative,01-Feb-18
805110,Default Creative,01-Feb-18
642561,Default Creative,01-Feb-18
886154,Default Creative,01-Feb-18
124027,Default Creative,01-Feb-18
234594,Default Creative,01-Feb-18
332762,Default Creative,01-Feb-18
401132,Default Creative,01-Feb-18
399880,Default Creative,01-Feb-18
933806,Default Creative,01-Feb-18
931370,Default Creative,01-Feb-18
923037,Default Creative,01-Feb-18
346016,Default Creative,01-Feb-18
503936,Default Creative,01-Feb-18
551518,Default Creative,01-Feb-18
821430,Default Creative,01-Feb-18
398530,Default Creative,01-Feb-18
959895,Default Creative,01-Feb-18
283322,Default Creative,01-Feb-18
245494,Default Creative,01-Feb-18
305281,Default Creative,01-Feb-18
347489,Default Creative,01-Feb-18
246970,Default Creative,01-Feb-18
971143,Default Creative,01-Feb-18
146233,Default Creative,01-Feb-18
347298,Default Creative,01-Feb-18
695384,Default Creative,01-Feb-18
196498,Default Creative,01-Feb-18
807465,Default Creative,01-Feb-18
645177,Default Creative,01-Feb-18
71295,Default Creative,01-Feb-18
813351,Default Creative,01-Feb-18
167987,Default Creative,01-Feb-18
211818,Default Creative,01-Feb-18
538913,Default Creative,01-Feb-18
744797,Default Creative,01-Feb-18
526118,Default Creative,01-Feb-18
586566,Default Creative,01-Feb-18
980067,Default Creative,01-Feb-18
119716,Default Creative,01-Feb-18
412327,Default Creative,01-Feb-18
608813,Default Creative,01-Feb-18
189425,Default Creative,01-Feb-18
237693,Default Creative,01-Feb-18
565059,Default Creative,01-Feb-18
9761,Default Creative,01-Feb-18
300103,Default Creative,01-Feb-18
558577,Default Creative,01-Feb-18
771768,Default Creative,01-Feb-18
518240,Default Creative,01-Feb-18
153631,Default Creative,01-Feb-18
118859,Default Creative,01-Feb-18
393189,Default Creative,01-Feb-18
301658,Default Creative,01-Feb-18
763627,Default Creative,01-Feb-18
997715,Default Creative,01-Feb-18
385860,Default Creative,01-Feb-18
507342,Default Creative,01-Feb-18
349701,Default Creative,01-Feb-18
371109,Default Creative,01-Feb-18
968765,Default Creative,01-Feb-18
71373,Default Creative,01-Feb-18
467127,Default Creative,01-Feb-18
759526,Default Creative,01-Feb-18
903191,Default Creative,01-Feb-18
508303,Default Creative,01-Feb-18
957576,Default Creative,01-Feb-18
895190,Default Creative,01-Feb-18
799997,Default Creative,01-Feb-18
763895,Default Creative,01-Feb-18
270699,Default Creative,01-Feb-18
730585,Default Creative,01-Feb-18
475956,Default Creative,01-Feb-18
714733,Default Creative,01-Feb-18
542542,Default Creative,01-Feb-18
910551,Default Creative,01-Feb-18
504866,Default Creative,01-Feb-18
599308,Default Creative,01-Feb-18
93079,Default Creative,01-Feb-18
312888,Default Creative,01-Feb-18
942457,Default Creative,01-Feb-18
320960,Default Creative,01-Feb-18
839177,Default Creative,01-Feb-18
656488,Default Creative,01-Feb-18
445582,Default Creative,01-Feb-18
26709,Default Creative,01-Feb-18
420226,Default Creative,01-Feb-18
605623,Default Creative,01-Feb-18
485860,Default Creative,01-Feb-18
989190,Default Creative,01-Feb-18
910928,Default Creative,01-Feb-18
376279,Default Creative,01-Feb-18
214426,Default Creative,01-Feb-18
102164,Default Creative,01-Feb-18
848709,Default Creative,01-Feb-18
594896,Default Creative,01-Feb-18
11239,Default Creative,01-Feb-18
82910,Default Creative,01-Feb-18
526053,Default Creative,01-Feb-18
450612,Default Creative,01-Feb-18
360952,Default Creative,01-Feb-18
254864,Default Creative,01-Feb-18
856769,Default Creative,01-Feb-18
719904,Default Creative,01-Feb-18
514159,Default Creative,01-Feb-18
575036,Default Creative,01-Feb-18
563456,Default Creative,01-Feb-18
714326,Default Creative,01-Feb-18
403312,Default Creative,01-Feb-18
667577,Default Creative,01-Feb-18
318945,Default Creative,01-Feb-18
950746,Default Creative,01-Feb-18
746510,Default Creative,01-Feb-18
548482,Default Creative,01-Feb-18
155833,Default Creative,01-Feb-18
173527,Default Creative,01-Feb-18
531181,Default Creative,01-Feb-18
997783,Default Creative,01-Feb-18
697040,Default Creative,01-Feb-18
203977,Default Creative,01-Feb-18
737489,Default Creative,01-Feb-18
273043,Default Creative,01-Feb-18
928824,Default Creative,01-Feb-18
966761,Default Creative,01-Feb-18
349362,Default Creative,01-Feb-18
904169,Default Creative,01-Feb-18
431049,Default Creative,01-Feb-18
202767,Default Creative,01-Feb-18
682166,Default Creative,01-Feb-18
951886,Default Creative,01-Feb-18
469268,Default Creative,01-Feb-18
318023,Default Creative,01-Feb-18
354713,Default Creative,01-Feb-18
78268,Default Creative,01-Feb-18
221344,Default Creative,01-Feb-18
290543,Default Creative,01-Feb-18
458022,Default Creative,01-Feb-18
660734,Default Creative,01-Feb-18
214052,Default Creative,01-Feb-18
271998,Default Creative,01-Feb-18
260802,Default Creative,01-Feb-18
583838,Default Creative,01-Feb-18
307645,Default Creative,01-Feb-18
214286,Default Creative,01-Feb-18
791413,Default Creative,01-Feb-18
545728,Default Creative,01-Feb-18
945172,Default Creative,01-Feb-18
411224,Default Creative,01-Feb-18
655082,Default Creative,01-Feb-18
128360,Default Creative,01-Feb-18
673206,Default Creative,01-Feb-18
660447,Default Creative,01-Feb-18
109669,Default Creative,01-Feb-18
407037,Default Creative,01-Feb-18
18126,Default Creative,01-Feb-18
786207,Default Creative,01-Feb-18
827471,Default Creative,01-Feb-18
122192,Default Creative,01-Feb-18
18661,Default Creative,01-Feb-18
174733,Default Creative,01-Feb-18
365158,Default Creative,01-Feb-18
298206,Default Creative,01-Feb-18
535701,Default Creative,01-Feb-18
41355,Default Creative,01-Feb-18
380198,Default Creative,01-Feb-18
869404,Default Creative,01-Feb-18
5948,Default Creative,01-Feb-18
585605,Default Creative,01-Feb-18
256610,Default Creative,01-Feb-18
870358,Default Creative,01-Feb-18
935045,Default Creative,01-Feb-18
80626,Default Creative,01-Feb-18
739477,Default Creative,01-Feb-18
514306,Default Creative,01-Feb-18
462136,Default Creative,01-Feb-18
40327,Default Creative,01-Feb-18
606677,Default Creative,01-Feb-18
857996,Default Creative,01-Feb-18
637851,Default Creative,01-Feb-18
735894,Default Creative,01-Feb-18
725421,Default Creative,01-Feb-18
958719,Default Creative,01-Feb-18
422057,Default Creative,01-Feb-18
400806,Default Creative,01-Feb-18
104107,Default Creative,01-Feb-18
819793,Default Creative,01-Feb-18
2461,Default Creative,01-Feb-18
28058,Default Creative,01-Feb-18
987106,Default Creative,01-Feb-18
169709,Default Creative,01-Feb-18
463321,Default Creative,01-Feb-18
856834,Default Creative,01-Feb-18
907247,Default Creative,01-Feb-18
169130,Default Creative,01-Feb-18
512041,Default Creative,01-Feb-18
819062,Default Creative,01-Feb-18
95685,Default Creative,01-Feb-18
233508,Default Creative,01-Feb-18
762457,Default Creative,01-Feb-18
639596,Default Creative,01-Feb-18
475406,Default Creative,01-Feb-18
297734,Default Creative,01-Feb-18
137460,Default Creative,01-Feb-18
53191,Default Creative,01-Feb-18
787252,Default Creative,01-Feb-18
577005,Default Creative,01-Feb-18
959611,Default Creative,01-Feb-18
792334,Default Creative,01-Feb-18
855949,Default Creative,01-Feb-18
401306,Default Creative,01-Feb-18
750137,Default Creative,01-Feb-18
167823,Default Creative,01-Feb-18
924357,Default Creative,01-Feb-18
646687,Default Creative,01-Feb-18
865025,Default Creative,01-Feb-18
997580,Default Creative,01-Feb-18
19307,Default Creative,01-Feb-18
627278,Default Creative,01-Feb-18
849777,Default Creative,01-Feb-18
742215,Default Creative,01-Feb-18
578678,Default Creative,01-Feb-18
613829,Default Creative,01-Feb-18
625768,Default Creative,01-Feb-18
833477,Default Creative,01-Feb-18
925223,Default Creative,01-Feb-18
986580,Default Creative,01-Feb-18
636293,Default Creative,01-Feb-18
399066,Default Creative,01-Feb-18
840003,Default Creative,01-Feb-18
344708,Default Creative,01-Feb-18
245202,Default Creative,01-Feb-18
78986,Default Creative,01-Feb-18
438499,Default Creative,01-Feb-18
109408,Default Creative,01-Feb-18
642122,Default Creative,01-Feb-18
273777,Default Creative,01-Feb-18
361876,Default Creative,01-Feb-18
957296,Default Creative,01-Feb-18
411176,Default Creative,01-Feb-18
923578,Default Creative,01-Feb-18
634409,Default Creative,01-Feb-18
84591,Default Creative,01-Feb-18
462829,Default Creative,01-Feb-18
862260,Default Creative,01-Feb-18
636615,Default Creative,01-Feb-18
405200,Default Creative,01-Feb-18
931934,Default Creative,01-Feb-18
181981,Default Creative,01-Feb-18
515698,Default Creative,01-Feb-18
599250,Default Creative,01-Feb-18
436133,Default Creative,01-Feb-18
209652,Default Creative,01-Feb-18
461263,Default Creative,01-Feb-18
149149,Default Creative,01-Feb-18
751950,Default Creative,01-Feb-18
778815,Default Creative,01-Feb-18
369242,Default Creative,01-Feb-18
837266,Default Creative,01-Feb-18
765320,Default Creative,01-Feb-18
242424,Default Creative,01-Feb-18
234541,Default Creative,01-Feb-18
772489,Default Creative,01-Feb-18
999109,Default Creative,01-Feb-18
988227,Default Creative,01-Feb-18
114536,Default Creative,01-Feb-18
204525,Default Creative,01-Feb-18
514748,Default Creative,01-Feb-18
126109,Default Creative,01-Feb-18
698787,Default Creative,01-Feb-18
597135,Default Creative,01-Feb-18
105184,Default Creative,01-Feb-18
733196,Default Creative,01-Feb-18
455744,Default Creative,01-Feb-18
722977,Default Creative,01-Feb-18
210287,Default Creative,01-Feb-18
146034,Default Creative,01-Feb-18
517404,Default Creative,01-Feb-18
690466,Default Creative,01-Feb-18
79355,Default Creative,01-Feb-18
690261,Default Creative,01-Feb-18
525313,Default Creative,01-Feb-18
496696,Default Creative,01-Feb-18
48245,Default Creative,01-Feb-18
224062,Default Creative,01-Feb-18
281438,Default Creative,01-Feb-18
264976,Default Creative,01-Feb-18
932516,Default Creative,01-Feb-18
636936,Default Creative,01-Feb-18
638001,Default Creative,01-Feb-18
178136,Default Creative,01-Feb-18
715476,Default Creative,01-Feb-18
939583,Default Creative,01-Feb-18
806408,Default Creative,01-Feb-18
765327,Default Creative,01-Feb-18
577554,Default Creative,01-Feb-18
330195,Default Creative,01-Feb-18
138247,Default Creative,01-Feb-18
935586,Default Creative,01-Feb-18
147179,Default Creative,01-Feb-18
993383,Default Creative,01-Feb-18
314075,Default Creative,01-Feb-18
671662,Default Creative,01-Feb-18
278987,Default Creative,01-Feb-18
780126,Default Creative,01-Feb-18
346130,Default Creative,01-Feb-18
269372,Default Creative,01-Feb-18
695081,Default Creative,01-Feb-18
560342,Default Creative,01-Feb-18
417692,Default Creative,01-Feb-18
612725,Default Creative,01-Feb-18
287625,Default Creative,01-Feb-18
201137,Default Creative,01-Feb-18
871233,Default Creative,01-Feb-18
609988,Default Creative,01-Feb-18
445818,Default Creative,01-Feb-18
807148,Default Creative,01-Feb-18
324058,Default Creative,01-Feb-18
68479,Default Creative,01-Feb-18
838054,Default Creative,01-Feb-18
812843,Default Creative,01-Feb-18
951593,Default Creative,01-Feb-18
860640,Default Creative,01-Feb-18
954891,Default Creative,01-Feb-18
932157,Default Creative,01-Feb-18
320848,Default Creative,01-Feb-18
12624,Default Creative,01-Feb-18
954550,Default Creative,01-Feb-18
451476,Default Creative,01-Feb-18
13071,Default Creative,01-Feb-18
